date,state,PRC,AVGT,MAXT,MINT
3/9/18,NC,0.003085443037974684,38.84615384615385,48.492753623188406,25.755395683453237
3/15/18,NC,0.003144246353322528,46.07692307692308,53.68840579710145,25.242857142857144
3/17/18,NC,0.006844660194174758,54.205128205128204,68.93150684931507,35.6
3/18/18,NC,0.12980625931445605,54.17948717948718,67.71527777777777,40.75524475524475
3/19/18,NC,0.01478740157480315,54.58974358974359,64.56338028169014,43.30769230769231
3/21/18,NC,0.36503556187766717,37.46153846153846,52.67333333333333,34.08
3/23/18,NC,0.002827476038338658,42.30769230769231,52.889655172413796,29.5
3/24/18,NC,0.034635332252836305,41.15384615384615,52.31468531468531,31.092198581560282
3/3/18,ND,0.0036144578313253017,29.266666666666666,34.721311475409834,19.311475409836067
3/4/18,ND,0.03487179487179488,32.666666666666664,35.274193548387096,26.5
3/5/18,ND,0.31430232558139526,27.615384615384617,32.98275862068966,24.32758620689655
3/6/18,ND,0.4032183908045977,19.846153846153847,25.966666666666665,14.721311475409836
3/7/18,ND,0.007901234567901235,14.0,23.5,4.433333333333334
3/8/18,ND,0.002435897435897436,12.933333333333334,23.339285714285715,1.5357142857142858
3/9/18,ND,0.003414634146341464,18.133333333333333,25.442622950819672,4.852459016393443
3/15/18,ND,0.0,22.733333333333334,35.172413793103445,11.637931034482758
3/17/18,ND,0.0004761904761904762,26.6,35.03389830508475,12.94915254237288
3/18/18,ND,0.018095238095238095,31.133333333333333,36.7,20.233333333333334
3/19/18,ND,0.19393258426966295,30.0,34.18032786885246,25.442622950819672
3/21/18,ND,0.014069767441860465,31.466666666666665,36.7,22.0
3/23/18,ND,0.10337349397590363,31.6,36.267857142857146,26.303571428571427
3/24/18,ND,0.18188235294117647,31.466666666666665,34.08771929824562,27.771929824561404
3/3/18,NE,0.0,45.69230769230769,61.72477064220183,28.81651376146789
3/4/18,NE,0.0014942528735632185,41.23076923076923,62.640776699029125,33.69230769230769
3/5/18,NE,0.03688473520249221,34.46153846153846,54.34905660377358,27.70754716981132
3/6/18,NE,0.03976510067114094,28.153846153846153,39.095238095238095,23.295238095238094
3/7/18,NE,0.015653710247349822,27.46153846153846,36.35849056603774,16.39622641509434
3/8/18,NE,0.0,32.92307692307692,44.333333333333336,14.480392156862745
3/9/18,NE,0.00042704626334519574,41.76923076923077,51.885714285714286,21.038095238095238
3/15/18,NE,0.005214285714285714,46.92307692307692,66.51851851851852,27.925233644859812
3/17/18,NE,0.28372654155495974,33.46153846153846,41.669724770642205,26.587155963302752
3/18/18,NE,0.013872053872053872,35.46153846153846,44.36607142857143,27.517857142857142
3/19/18,NE,0.28214814814814815,33.46153846153846,41.25925925925926,29.64814814814815
3/21/18,NE,0.009423728813559323,40.30769230769231,50.23364485981308,23.60185185185185
3/23/18,NE,0.020602006688963212,47.92307692307692,63.925925925925924,35.657407407407405
3/24/18,NE,0.3065825688073395,41.84615384615385,55.42342342342342,33.711711711711715
3/3/18,NH,0.4291836734693878,28.5,41.76923076923077,32.48717948717949
3/4/18,NH,0.0010526315789473684,26.0,43.256410256410255,32.48717948717949
3/5/18,NH,0.06670103092783505,24.0,40.166666666666664,27.928571428571427
3/6/18,NH,0.006082474226804123,29.5,40.54761904761905,21.761904761904763
3/7/18,NH,0.0456,24.0,38.30232558139535,24.767441860465116
3/8/18,NH,0.7951063829787234,24.0,31.954545454545453,26.227272727272727
3/9/18,NH,0.23054945054945056,19.0,33.285714285714285,19.046511627906977
3/15/18,NH,0.10978947368421052,25.0,36.04761904761905,27.333333333333332
3/17/18,NH,0.0038043478260869567,12.333333333333334,31.210526315789473,13.105263157894736
3/18/18,NH,0.002061855670103093,17.0,28.15,1.275
3/19/18,NH,0.023009708737864076,11.666666666666666,27.26829268292683,3.357142857142857
3/21/18,NH,0.0,26.333333333333332,40.13953488372093,11.767441860465116
3/23/18,NH,0.005833333333333334,30.666666666666668,45.26190476190476,22.27906976744186
3/24/18,NH,0.0004347826086956522,34.666666666666664,43.76315789473684,25.153846153846153
3/3/18,NJ,0.7260465116279069,39.666666666666664,42.714285714285715,32.67857142857143
